정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명
SEB116900082,구로고대병원정문,37.4923508,126.8834653,2.0221E+13,17507,11,서울특별시,서울
SEB116900083,이마트,37.491571,126.8540092,2.0221E+13,17506,11,서울특별시,서울
SEB116900084,보람아파트,37.4862853,126.8968737,2.0221E+13,17503,11,서울특별시,서울
SEB116900085,개봉1동주민센터,37.5003864,126.8510152,2.0221E+13,17502,11,서울특별시,서울
SEB116900086,고척초등학교(구구치소),37.4998721,126.8581387,2.0221E+13,17501,11,서울특별시,서울
SEB116900088,대림6차태영프라자,37.5062518,126.8831869,2.0221E+13,17499,11,서울특별시,서울
SEB116900090,세븐일레븐편의점,37.4916515,126.8557099,2.0221E+13,17497,11,서울특별시,서울
SEB116900091,신도림중학교,37.5106973,126.8844435,2.0221E+13,17483,11,서울특별시,서울
SEB116900092,용두연립,37.4987991,126.8520611,2.0221E+13,17491,11,서울특별시,서울
SEB116900093,구로디지털단지역,37.4844843,126.9014954,2.0221E+13,17472,11,서울특별시,서울
SEB116900094,대림역4번출구,37.4943504,126.8940714,2.0221E+13,17474,11,서울특별시,서울
SEB116900095,동아1차APT105동,37.5098832,126.8822413,2.0221E+13,17475,11,서울특별시,서울
SEB116900096,오류동역.시장입구,37.4934203,126.8437064,2.0221E+13,17476,11,서울특별시,서울
SEB116900097,개봉역,37.4950336,126.8581281,2.0221E+13,17479,11,서울특별시,서울
SEB116900098,구.사조참치,37.4831747,126.9000463,2.0221E+13,17481,11,서울특별시,서울
SEB116900099,123전자타운.2001아울렛,37.4970967,126.8623393,2.0221E+13,17486,11,서울특별시,서울
SEB116900100,개봉3동주민센터,37.4861608,126.8540163,2.0221E+13,17488,11,서울특별시,서울
SEB116900101,국민은행.구로구민회관.구로아트밸리,37.4958206,126.8896835,2.0221E+13,17489,11,서울특별시,서울
SEB116900103,남부종합상가,37.4917262,126.8423798,2.0221E+13,17492,11,서울특별시,서울
SEB116900104,고척공구상가,37.4987394,126.8604338,2.0221E+13,17493,11,서울특별시,서울
SEB116900105,개봉전화국,37.4862619,126.855606,2.0221E+13,17494,11,서울특별시,서울
SEB116900106,개봉한진아파트.기점,37.4860467,126.8520772,2.0221E+13,17477,11,서울특별시,서울
SEB116900107,개봉역,37.4951118,126.8586855,2.0221E+13,17478,11,서울특별시,서울
SEB116900110,우리은행앞,37.4922658,126.8434599,2.0221E+13,17485,11,서울특별시,서울
SEB116900111,천왕이펜하우스6단지,37.4793763,126.8406703,2.0221E+13,17985,11,서울특별시,서울
SEB116900112,천왕이펜하우스4단지,37.4810197,126.8385184,2.0221E+13,17984,11,서울특별시,서울
SEB116900113,천왕역2번출구,37.4865099,126.8384206,2.0221E+13,17982,11,서울특별시,서울
SEB116900116,KEB하나은행,37.4849571,126.895851,2.0221E+13,17974,11,서울특별시,서울
SEB116900117,구일초등학교.구일고등학교,37.4934617,126.8743854,2.0221E+13,17970,11,서울특별시,서울
SEB116900118,구로디지털단지역,37.4846141,126.9014703,2.0221E+13,17967,11,서울특별시,서울
SEB116900120,구로1동주민센터.연예인APT,37.4930315,126.8758985,2.0221E+13,17963,11,서울특별시,서울
SEB116900121,구일고교.구일초등학교,37.493043,126.8750332,2.0221E+13,17962,11,서울특별시,서울
SEB116900122,구로1동주민센터.연예인APT,37.4929561,126.8761587,2.0221E+13,17960,11,서울특별시,서울
SEB116900123,구로주공.구일우성APT,37.4913781,126.8759758,2.0221E+13,17959,11,서울특별시,서울
SEB116900124,고척근린시장,37.5009847,126.8510128,2.0221E+13,17956,11,서울특별시,서울
SEB116900125,금강수목원아파트정문,37.4892057,126.8329901,2.0221E+13,17955,11,서울특별시,서울
SEB116900126,1호선구일역,37.4952173,126.8722148,2.0221E+13,17954,11,서울특별시,서울
SEB116900128,동아1차아파트105동,37.5100023,126.8824062,2.0221E+13,17950,11,서울특별시,서울
SEB116900129,현대우성아파트,37.5117462,126.8854408,2.0221E+13,17948,11,서울특별시,서울
SEB116900130,신도림역,37.5106647,126.8899931,2.0221E+13,17947,11,서울특별시,서울
SEB116900131,대림6차태영프라자,37.5062202,126.8830795,2.0221E+13,17946,11,서울특별시,서울
SEB116900132,대림5차아파트.신도림주민센터,37.5073421,126.8813245,2.0221E+13,17945,11,서울특별시,서울
SEB116900133,대림1.2차아파트,37.5063468,126.8782393,2.0221E+13,17943,11,서울특별시,서울
SEB116900134,미성아파트,37.5058198,126.8774688,2.0221E+13,17942,11,서울특별시,서울
SEB116900136,구로고.구로도서관,37.4986205,126.8908715,2.0221E+13,17938,11,서울특별시,서울
SEB116900137,영림중학교,37.4976174,126.8916635,2.0221E+13,17937,11,서울특별시,서울
SEB116900138,강서수도사업소.민원센터,37.496092,126.8908356,2.0221E+13,17936,11,서울특별시,서울
SEB116900139,구로구청,37.4947318,126.8894341,2.0221E+13,17935,11,서울특별시,서울
SEB116900140,동구로새마을금고,37.4914076,126.8922617,2.0221E+13,17933,11,서울특별시,서울
SEB116900141,구로시장.남구로시장,37.4891691,126.891194,2.0221E+13,17931,11,서울특별시,서울
SEB116900143,구로3동주민센터.삼성래미안아파트,37.4873871,126.8905621,2.0221E+13,17929,11,서울특별시,서울
SEB116900145,구로3파출소,37.4861834,126.891792,2.0221E+13,17927,11,서울특별시,서울
SEB116900147,에이스테크노타워,37.4852697,126.8937835,2.0221E+13,17925,11,서울특별시,서울
SEB116900149,삼환로즈빌아파트,37.498655,126.8565503,2.0221E+13,17922,11,서울특별시,서울
SEB116900151,구로디지털단지입구,37.4829265,126.9006494,2.0221E+13,17920,11,서울특별시,서울
SEB116900153,성화단지앞,37.5005796,126.8556554,2.0221E+13,17918,11,서울특별시,서울
SEB116900154,123전자타운.2001아울렛,37.4972925,126.8618085,2.0221E+13,17917,11,서울특별시,서울
SEB116900157,대우아파트,37.5023525,126.8559981,2.0221E+13,17913,11,서울특별시,서울
SEB116900158,공구상가,37.4985281,126.8602618,2.0221E+13,17912,11,서울특별시,서울
SEB116900159,구로3동현대아파트,37.4868817,126.897756,2.0221E+13,17911,11,서울특별시,서울
SEB116900160,구로고대병원후문,37.4934775,126.8856372,2.0221E+13,17910,11,서울특별시,서울
SEB116900161,신도림역2번출구,37.5076542,126.8919759,2.0221E+13,17909,11,서울특별시,서울
SEB116900162,남부주유소,37.4818673,126.8463989,2.0221E+13,17908,11,서울특별시,서울
SEB116900163,경남아파트,37.5038117,126.8562509,2.0221E+13,17907,11,서울특별시,서울
SEB116900164,고척초등학교,37.4996706,126.8579929,2.0221E+13,17906,11,서울특별시,서울
SEB116900165,대우자동차정비소,37.4915421,126.8821344,2.0221E+13,17904,11,서울특별시,서울
SEB116900166,영화APT,37.482272,126.8485658,2.0221E+13,17902,11,서울특별시,서울
SEB116900167,양우아파트,37.5048176,126.8557648,2.0221E+13,17901,11,서울특별시,서울
SEB116900168,새마을금고사거리,37.5015032,126.8586282,2.0221E+13,17900,11,서울특별시,서울
SEB116900169,에이스테크노타워,37.4849562,126.8941436,2.0221E+13,17889,11,서울특별시,서울
SEB116900170,구로시장.남구로시장입구,37.4901745,126.8815338,2.0221E+13,17888,11,서울특별시,서울
SEB116900171,대상APT,37.4819053,126.8499946,2.0221E+13,17887,11,서울특별시,서울
SEB116900172,고척사거리.고척파크프리지오,37.5068245,126.8596543,2.0221E+13,17886,11,서울특별시,서울
SEB116900173,서울가든아파트,37.5011612,126.8604736,2.0221E+13,17864,11,서울특별시,서울
SEB116900174,동삼빌라,37.4871985,126.8239763,2.0221E+13,17846,11,서울특별시,서울
SEB116900175,구로3파출소,37.4861491,126.8916518,2.0221E+13,17838,11,서울특별시,서울
SEB116900178,개명초교,37.4822808,126.8526749,2.0221E+13,17807,11,서울특별시,서울
SEB116900179,고척2동주민센터.고척지구대,37.5064024,126.858576,2.0221E+13,17803,11,서울특별시,서울
SEB116900180,고척1동주민센터.한효아파트,37.5008337,126.8624422,2.0221E+13,17792,11,서울특별시,서울
SEB116900182,구로3동주민센터.삼성래미안아파트,37.4875023,126.8903867,2.0221E+13,17773,11,서울특별시,서울
SEB116900183,구일우성아파트,37.4898288,126.8757443,2.0221E+13,17772,11,서울특별시,서울
SEB116900185,개봉1동주민센터,37.500318,126.8510594,2.0221E+13,17750,11,서울특별시,서울
SEB116900186,한진APT후문,37.4838124,126.8539078,2.0221E+13,17749,11,서울특별시,서울
SEB116900187,덕의공원,37.5065732,126.8559436,2.0221E+13,17748,11,서울특별시,서울
SEB116900188,청구아파트.동아한신아파트,37.500508,126.8644775,2.0221E+13,17747,11,서울특별시,서울
SEB116900189,푸른수목원후문,37.4847586,126.823084,2.0221E+13,17746,11,서울특별시,서울
SEB116900191,구로시장.남구로시장,37.4892915,126.8909461,2.0221E+13,17744,11,서울특별시,서울
SEB116900192,구로주공APT,37.4915573,126.8759201,2.0221E+13,17743,11,서울특별시,서울
SEB116900194,개봉사거리,37.4971205,126.8558271,2.0221E+13,17741,11,서울특별시,서울
SEB116900195,낙원할인마트,37.4998367,126.8496002,2.0221E+13,17740,11,서울특별시,서울
SEB116900196,대원카센터,37.4851235,126.8546041,2.0221E+13,17739,11,서울특별시,서울
SEB116900197,진성아파트,37.5069198,126.8549532,2.0221E+13,17738,11,서울특별시,서울
SEB116900198,동양미래대학.성심병원,37.500294,126.8664492,2.0221E+13,17737,11,서울특별시,서울
SEB116900200,크로바마트,37.4935475,126.8514133,2.0221E+13,17733,11,서울특별시,서울
SEB116900201,알뜰슈퍼,37.4995526,126.8486711,2.0221E+13,17731,11,서울특별시,서울
SEB116900202,개봉교입구,37.4859598,126.8561471,2.0221E+13,17730,11,서울특별시,서울
SEB116900203,구민체육관후문,37.5074094,126.8537204,2.0221E+13,17729,11,서울특별시,서울
SEB116900204,유풍약국,37.5012731,126.8653108,2.0221E+13,17728,11,서울특별시,서울
SEB116900206,선경아트빌라,37.4915265,126.8515665,2.0221E+13,17716,11,서울특별시,서울
SEB116900207,한일한의원,37.5019399,126.8644523,2.0221E+13,17711,11,서울특별시,서울
SEB116900208,그린빌라정문,37.4859054,126.8233698,2.0221E+13,17367,11,서울특별시,서울
SEB116900209,오류동교회,37.4969772,126.8397315,2.0221E+13,17709,11,서울특별시,서울
SEB116900210,구로구청,37.4945954,126.8890701,2.0221E+13,17708,11,서울특별시,서울
SEB116900211,현대상선.구일중학교,37.4953252,126.8745918,2.0221E+13,17707,11,서울특별시,서울
SEB116900212,덕성빌라,37.4911148,126.8516375,2.0221E+13,17706,11,서울특별시,서울
SEB116900213,대림5차아파트702동,37.5076585,126.8796862,2.0221E+13,17517,11,서울특별시,서울
SEB116900214,대림5차아파트702동,37.5074731,126.8798403,2.0221E+13,17944,11,서울특별시,서울
SEB116900215,대림5차아파트.신도림주민센터,37.5074485,126.8813606,2.0221E+13,17508,11,서울특별시,서울
SEB116900216,신도림미성아파트,37.5060035,126.876481,2.0221E+13,17537,11,서울특별시,서울
SEB116900218,동아1차아파트102동,37.510818,126.884131,2.0221E+13,17949,11,서울특별시,서울
SEB116900219,구로시장.남구로시장입구,37.4907661,126.883867,2.0221E+13,17958,11,서울특별시,서울
SEB116900220,항아리,37.4986758,126.8864311,2.0221E+13,17575,11,서울특별시,서울
SEB116900221,항아리,37.4988532,126.8862917,2.0221E+13,17940,11,서울특별시,서울
SEB116900222,구로중학교,37.4932861,126.8901809,2.0221E+13,17717,11,서울특별시,서울
SEB116900223,동구로새마을금고,37.4913135,126.8919237,2.0221E+13,17734,11,서울특별시,서울
SEB116900226,경남1차.중앙하이츠아파트,37.5053633,126.8630129,2.0221E+13,17589,11,서울특별시,서울
SEB116900227,마젤란아파트.예인학원앞,37.5044112,126.8633574,2.0221E+13,17617,11,서울특별시,서울
SEB116900228,세양청마루아파트,37.5067232,126.8623952,2.0221E+13,17578,11,서울특별시,서울
SEB116900230,개봉1치안센터,37.5033774,126.8469792,2.0221E+13,17532,11,서울특별시,서울
SEB116900231,삼원목욕탕,37.5047237,126.8462944,2.0221E+13,17543,11,서울특별시,서울
SEB116900232,오류중학교,37.5064968,126.8454006,2.0221E+13,17554,11,서울특별시,서울
SEB116900233,개봉1치안센터,37.5032887,126.8466955,2.0221E+13,17675,11,서울특별시,서울
SEB116900234,큰굴다리,37.4993066,126.847276,2.0221E+13,17713,11,서울특별시,서울
SEB116900235,경북슈퍼마켓,37.488043,126.8568103,2.0221E+13,17552,11,서울특별시,서울
SEB116900238,개봉사거리,37.4974414,126.855917,2.0221E+13,17484,11,서울특별시,서울
SEB116900239,개봉역,37.4952658,126.8586581,2.0221E+13,17971,11,서울특별시,서울
SEB116900240,개봉역,37.4950163,126.8587648,2.0221E+13,17972,11,서울특별시,서울
SEB116900242,천왕역3번출구,37.4871929,126.838619,2.0221E+13,17473,11,서울특별시,서울
SEB116900243,천왕이펜하우스1단지,37.4856296,126.8377361,2.0221E+13,17983,11,서울특별시,서울
SEB116900245,구388버스정류장,37.5003117,126.8468826,2.0221E+13,17471,11,서울특별시,서울
SEB116900246,그린빌라정문,37.4858461,126.8234378,2.0221E+13,17468,11,서울특별시,서울
SEB116900247,고척고교.한일유앤아이.삼익아파트,37.5079405,126.8525668,2.0221E+13,17470,11,서울특별시,서울
SEB116900248,경서농협앞,37.5026269,126.8640031,2.0221E+13,17469,11,서울특별시,서울
SEB116900249,천왕이펜하우스5단지입구,37.4794432,126.8421807,2.0221E+13,17961,11,서울특별시,서울
SEB116900250,천왕이펜하우스3단지입구,37.4827673,126.8384903,2.0221E+13,17975,11,서울특별시,서울
SEB116900251,천왕역,37.4862992,126.8386352,2.0221E+13,17903,11,서울특별시,서울
SEB116900252,천왕이펜하우스3단지입구,37.482418,126.838209,2.0221E+13,17848,11,서울특별시,서울
SEB116900255,1호선구일역,37.4954759,126.8722335,2.0221E+13,17464,11,서울특별시,서울
SEB116900256,SK허브수.한신아파트,37.4954827,126.8733862,2.0221E+13,17465,11,서울특별시,서울
SEB116900257,고척고교.한일유앤아이.삼익아파트,37.5082359,126.852461,2.0221E+13,17404,11,서울특별시,서울
SEB116900258,삼덕마을입구,37.5074796,126.8500803,2.0221E+13,17405,11,서울특별시,서울
SEB116900259,삼덕마을입구,37.5073408,126.8501021,2.0221E+13,17406,11,서울특별시,서울
SEB116900260,그랜드아파트.홍진연립,37.5080076,126.8479448,2.0221E+13,17407,11,서울특별시,서울
SEB116900261,그랜드아파트.홍진연립,37.5078617,126.8479791,2.0221E+13,17408,11,서울특별시,서울
SEB116900262,오류중학교,37.5077919,126.8469348,2.0221E+13,17409,11,서울특별시,서울
SEB116900263,미래여성병원,37.4914039,126.8404626,2.0221E+13,17461,11,서울특별시,서울
SEB116900264,오류남초등학교후문,37.4895312,126.8376214,2.0221E+13,17458,11,서울특별시,서울
SEB116900265,서울남부교정시설입구,37.476656,126.8414223,2.0221E+13,17459,11,서울특별시,서울
SEB116900266,동부그린아파트,37.4900165,126.8321888,2.0221E+13,17462,11,서울특별시,서울
SEB116900267,오류동푸르지오아파트.송기산내과의원,37.4912984,126.841559,2.0221E+13,17463,11,서울특별시,서울
SEB116900268,서울남부교정시설,37.4768808,126.8397337,2.0221E+13,17457,11,서울특별시,서울
SEB116900269,구로구청후문,37.4959829,126.8879281,2.0221E+13,17932,11,서울특별시,서울
SEB116900271,신도림역,37.5103997,126.8899098,2.0221E+13,17412,11,서울특별시,서울
SEB116900272,문성골,37.4814923,126.8999954,2.0221E+13,17923,11,서울특별시,서울
SEB116900273,KEB하나은행,37.4844929,126.8957736,2.0221E+13,17695,11,서울특별시,서울
SEB116900274,연지타운2단지,37.4819347,126.8448667,2.0221E+13,17650,11,서울특별시,서울
SEB116900275,연지타운2단지,37.4821055,126.8452304,2.0221E+13,17651,11,서울특별시,서울
SEB116900276,천왕역4번출구,37.4859413,126.8393714,2.0221E+13,17202,11,서울특별시,서울
SEB116900277,오류동역2번출구,37.4937004,126.8437086,2.0221E+13,17601,11,서울특별시,서울
SEB116900278,미래빌라,37.4929318,126.8421365,2.0221E+13,17602,11,서울특별시,서울
SEB116900279,우림필유아파트,37.494245,126.847189,2.0221E+13,17603,11,서울특별시,서울
SEB116900280,동부에이스,37.4948537,126.8496238,2.0221E+13,17604,11,서울특별시,서울
SEB116900281,개봉역.림괄아파트,37.493882,126.8586839,2.0221E+13,17504,11,서울특별시,서울
SEB116900282,개봉푸르지오후문,37.5001701,126.8491644,2.0221E+13,17605,11,서울특별시,서울
