SAFETY_SORT,SAFETY_GUBUN,SAFETY_CODE,SAFETY_NM,SAFETY_ADDR,SAFETY_EMD,SAFETY_LON,SAFETY_LAT,SAFETY_X,SAFETY_Y
health,노인복지관,방문목욕(513082),굿모닝노인복지센터,서울특별시 마포구 새창로6나길 31,서울특별시 마포구 도화동 1-352,,,14132497.06,4514802.728
health,노인복지관,방문요양(513081),도화재가방문센터,서울특별시 마포구 도화2길 63,서울특별시 마포구 도화동 347-109,,,14132041.83,4514394.109
health,노인복지관,방문목욕(513082),이로운 재가요양센터,서울특별시 마포구 독막로 331,서울특별시 마포구 도화동 553,,,14131941.21,4515060.899
health,노인복지관,방문요양(513081),(주)지음아이비에스,서울특별시 마포구 마포대로 44,서울특별시 마포구 도화동 37,,,14131686.39,4514641.853
health,노인복지관,방문목욕(513082),느티나무 방문요양센터,서울특별시 마포구 마포대로 52,서울특별시 마포구 도화동 36,,,14131748.79,4514693.152
health,노인복지관,방문요양(513081),굿모닝노인복지센터,서울특별시 마포구 새창로6나길 31,서울특별시 마포구 도화동 1-352,,,14132497.06,4514802.728
health,노인복지관,방문목욕(513082),(주)지음아이비에스,서울특별시 마포구 마포대로 44,서울특별시 마포구 도화동 37,,,14131686.39,4514641.853
health,노인복지관,방문요양(513081),서울남부재가노인복지센터,서울특별시 마포구 토정로 286-1,서울특별시 마포구 용강동 122-8,,,14131025.39,4514838.065
health,노인복지관,방문목욕(513082),서울남부재가노인복지센터,서울특별시 마포구 토정로 286-1,서울특별시 마포구 용강동 122-8,,,14131025.39,4514838.065
health,노인복지관,방문요양(513081),(A+)마음이통하는문 효자문,서울특별시 마포구 대흥로4길 38,서울특별시 마포구 용강동 149-48,,,14130792.09,4514861.988
health,노인복지관,방문목욕(513082),(A+)마음이통하는문 효자문,서울특별시 마포구 대흥로4길 38,서울특별시 마포구 용강동 149-48,,,14130792.09,4514861.988
health,노인복지관,방문요양(513081),노인대세 방문요양센터,서울특별시 마포구 토정로 288-1,서울특별시 마포구 용강동 122-12,,,14131039.41,4514824.306
health,노인복지관,복지용구(513086),케어플러스,서울특별시 마포구 대흥로6길 8,서울특별시 마포구 용강동 494-85,,,14130729.75,4515028.257
health,노인복지관,방문목욕(513082),무지개재가복지센터,서울특별시 마포구 마포대로 12,서울특별시 마포구 마포동 136-1,,,14131384.85,4514346.251
health,노인복지관,방문요양(513081),무지개재가복지센터,서울특별시 마포구 마포대로 12,서울특별시 마포구 마포동 136-1,,,14131384.85,4514346.251
health,노인복지관,방문요양(513081),(A)명아주재가센터,서울특별시 마포구 대흥로 163-2,서울특별시 마포구 대흥동 18-7,,,14131531.23,4516579.475
health,노인복지관,방문목욕(513082),(A)명아주재가센터,서울특별시 마포구 대흥로 163-2,서울특별시 마포구 대흥동 18-7,,,14131531.23,4516579.475
health,노인복지관,주야간보호서비스(513044),마포봄데이케어센터,서울특별시 마포구 대흥로 54,서울특별시 마포구 대흥동 337-11,,,14130872.31,4515346.131
health,노인복지관,방문요양(513081),섬김방문요양센터,서울특별시 마포구 대흥로 84-6,서울특별시 마포구 대흥동 252-1,,,14131113.02,4515673.984
health,노인복지관,방문간호(513083),(A)명아주재가센터,서울특별시 마포구 대흥로 163-2,서울특별시 마포구 대흥동 18-7,,,14131531.23,4516579.475
health,노인복지관,주야간보호서비스(513044),A+와우 주야간보호센터,서울특별시 마포구 고산18길 13,서울특별시 마포구 대흥동 18-4,,,14131509.72,4516586.833
health,노인복지관,방문목욕(513082),섬김방문요양센터,서울특별시 마포구 대흥로 84-6,서울특별시 마포구 대흥동 252-1,,,14131113.02,4515673.984
health,노인복지관,복지용구(513086),서울 종합간호요양센터,서울특별시 마포구 숭문길 58,서울특별시 마포구 염리동 520,,,14131542.34,4515922.993
health,노인복지관,주야간보호서비스(513044),염리데이케어센터,서울특별시 마포구 대흥로24길 50,서울특별시 마포구 염리동 14-11,,,14131857.12,4516729.918
health,노인복지관,방문요양(513081),늘기쁜재가요양센터,서울특별시 마포구 백범로 135,서울특별시 마포구 염리동 148-9,,,14131575.76,4515524.861
health,노인복지관,방문목욕(513082),마포성지노인복지센터,서울특별시 마포구 마포대로11길 94,서울특별시 마포구 염리동 27-46,,,14131911.68,4515901.834
health,노인복지관,방문목욕(513082),서울 종합간호요양센터,서울특별시 마포구 숭문길 58,서울특별시 마포구 염리동 520,,,14131542.34,4515922.993
health,노인복지관,방문간호(513083),서울 종합간호요양센터,서울특별시 마포구 숭문길 58,서울특별시 마포구 염리동 520,,,14131542.34,4515922.993
health,노인복지관,주야간보호서비스(513044),서울종합데이 케어센터,서울특별시 마포구 숭문길 36,서울특별시 마포구 염리동 96-1,,,14131526.36,4515773.531
health,노인복지관,노인요양시설(513021),노아 케어링하우스,서울특별시 마포구 숭문6길 12,서울특별시 마포구 염리동 36-38,,,14131652.12,4516019.103
health,노인복지관,방문요양(513081),마포성지노인복지센터,서울특별시 마포구 마포대로11길 94,서울특별시 마포구 염리동 27-46,,,14131911.68,4515901.834
health,노인복지관,방문요양(513081),서울 종합간호요양센터,서울특별시 마포구 숭문길 58,서울특별시 마포구 염리동 520,,,14131542.34,4515922.993
health,노인복지관,방문목욕(513082),늘기쁜재가요양센터,서울특별시 마포구 백범로 135,서울특별시 마포구 염리동 148-9,,,14131575.76,4515524.861
health,노인복지관,노인복지관(513031),우리마포복지관,서울특별시 마포구 신촌로26길 10,서울특별시 마포구 노고산동 1-50,,,14131165.09,4516873.947
health,노인복지관,주야간보호서비스(513044),우리마포데이 케어센터,서울특별시 마포구 신촌로26길 10,서울특별시 마포구 노고산동 1-50,,,14131165.09,4516873.947
health,노인복지관,방문요양서비스(513041),푸른재가복지센터,서울특별시 마포구 백범로 13,서울특별시 마포구 노고산동 31-90,,,14130618.34,4516533.728
health,노인복지관,방문목욕서비스(513042),푸른재가복지센터,서울특별시 마포구 백범로 13,서울특별시 마포구 노고산동 31-90,,,14130618.34,4516533.728
health,노인복지관,방문요양서비스(513041),혜윰재가,서울특별시 마포구 신촌로12다길 10,서울특별시 마포구 노고산동 56-41,,,14130125.98,4516735.633
health,노인복지관,방문목욕(513082),양지 실버복지센터,서울특별시 마포구 토정로17길 22,서울특별시 마포구 신수동 287-2,,,14130440.35,4515446.236
health,노인복지관,방문요양(513081),와우노인복지센터,서울특별시 마포구 창전로2길 7-11,서울특별시 마포구 신수동 102-15,,,14130161.72,4515913.67
health,노인복지관,방문목욕(513082),와우노인복지센터,서울특별시 마포구 창전로2길 7-11,서울특별시 마포구 신수동 102-15,,,14130161.72,4515913.67
health,노인복지관,방문요양(513081),양지 실버복지센터,서울특별시 마포구 토정로17길 22,서울특별시 마포구 신수동 287-2,,,14130440.35,4515446.236
health,노인복지관,방문간호(513083),효섬김 재가요양센터,서울특별시 마포구 신수로 12,서울특별시 마포구 현석동 89,,,14130263.68,4515028.018
health,노인복지관,방문요양(513081),효섬김 재가요양센터,서울특별시 마포구 신수로 12,서울특별시 마포구 현석동 89,,,14130263.68,4515028.018
health,노인복지관,방문목욕(513082),효섬김 재가요양센터,서울특별시 마포구 신수로 12,서울특별시 마포구 현석동 89,,,14130263.68,4515028.018
health,노인복지관,방문요양(513081),코리아케어 서프라이(주),서울특별시 마포구 토정로 194,서울특별시 마포구 구수동 68-29,,,14130046.92,4515370.912
health,노인복지관,복지용구(513086),코리아케어 서프라이(주),서울특별시 마포구 토정로 194,서울특별시 마포구 구수동 68-29,,,14130046.92,4515370.912
health,노인복지관,방문목욕(513082),코리아케어 서프라이(주),서울특별시 마포구 토정로 194,서울특별시 마포구 구수동 68-29,,,14130046.92,4515370.912
health,노인복지관,주야간보호서비스(513044),창전데이케어센터,서울특별시 마포구 서강로1길 30,서울특별시 마포구 창전동 447,,,14129804.97,4515933.636
health,노인복지관,주야간보호서비스(513044),마포 데이케어센터,서울특별시 마포구 서강로 68,서울특별시 마포구 창전동 140,,,14130030.9,4515895.74
health,노인복지관,노인복지관(513031),마포노인종합복지관,서울특별시 마포구 서강로 68,서울특별시 마포구 창전동 140,,,14130030.9,4515895.74
health,노인복지관,복지용구(513086),(주)엠에이치포커스복지용구판매사업소,서울특별시 마포구 토정로 106,서울특별시 마포구 상수동 349-10,,,14128966.52,4515331.965
health,노인복지관,방문요양(513081),현대복지원,서울특별시 마포구 창전로 26,서울특별시 마포구 신정동 30,,,14129895.04,4515211.039
health,노인복지관,복지용구(513086),A+미라클,서울특별시 마포구 잔다리로7안길 31,서울특별시 마포구 서교동 380-12,,,14128219.93,4516392.372
health,노인복지관,방문목욕(513082),그린실버복지센터,서울특별시 마포구 양화로7길 14,서울특별시 마포구 서교동 391-16,,,14128124.4,4516264.737
health,노인복지관,방문요양(513081),우리예 재가복지센터,서울특별시 마포구 양화로 59,서울특별시 마포구 서교동 393-5,,,14128099.35,4516141.737
health,노인복지관,주야간보호서비스(513044),보사노인복지센터 (데이케어),서울특별시 마포구 동교로 132-3,서울특별시 마포구 서교동 464-43,,,14128339.59,4516723.965
health,노인복지관,방문목욕(513082),울림두레돌봄센터,서울특별시 마포구 동교로12안길 23,서울특별시 마포구 서교동 480-27,,,14127962.68,4516632.3
health,노인복지관,방문요양(513081),그린실버복지센터,서울특별시 마포구 양화로7길 14,서울특별시 마포구 서교동 391-16,,,14128124.4,4516264.737
health,노인복지관,방문요양(513081),(A+)어르신이 행복한 세상,서울특별시 마포구 잔다리로7안길 31,서울특별시 마포구 서교동 380-12,,,14128219.93,4516392.372
health,노인복지관,방문목욕(513082),가가호호재가복지센터,서울특별시 마포구 동교로12안길 23,서울특별시 마포구 서교동 480-27,,,14127962.68,4516632.3
health,노인복지관,방문목욕(513082),비지팅엔젤스 재가 마포망원지점,서울특별시 마포구 성미산로2길 21,서울특별시 마포구 서교동 438-1,,,14127536.67,4517084.102
health,노인복지관,방문요양서비스(513041),보사노인복지센터 (데이케어),서울특별시 마포구 동교로 132-3,서울특별시 마포구 서교동 464-43,,,14128339.59,4516723.965
health,노인복지관,방문요양(513081),가가호호재가복지센터,서울특별시 마포구 동교로12안길 23,서울특별시 마포구 서교동 480-27,,,14127962.68,4516632.3
health,노인복지관,방문요양(513081),비지팅엔젤스 재가 마포망원지점,서울특별시 마포구 성미산로2길 21,서울특별시 마포구 서교동 438-1,,,14127536.67,4517084.102
health,노인복지관,방문요양(513081),울림두레돌봄센터,서울특별시 마포구 동교로12안길 23,서울특별시 마포구 서교동 480-27,,,14127962.68,4516632.3
health,노인복지관,복지용구(513086),그린실버복지센터,서울특별시 마포구 양화로7길 14,서울특별시 마포구 서교동 391-16,,,14128124.4,4516264.737
health,노인복지관,방문목욕(513082),우리예 재가복지센터,서울특별시 마포구 양화로 59,서울특별시 마포구 서교동 393-5,,,14128099.35,4516141.737
health,노인복지관,방문목욕(513082),(A+)어르신이 행복한 세상,서울특별시 마포구 잔다리로7안길 31,서울특별시 마포구 서교동 380-12,,,14128219.93,4516392.372
health,노인복지관,방문요양서비스(513041),케어플랜 재가센터,서울특별시 마포구 양화로18안길 26-6,서울특별시 마포구 동교동 169-2,,,14129340.59,4516998.669
health,노인복지관,방문요양(513081),홍익 재가복지센터,서울특별시 마포구 신촌로12길 4,서울특별시 마포구 동교동 185-6,,,14130053.36,4516916.999
health,노인복지관,방문목욕(513082),다솜케어재가노인복지센터,서울특별시 마포구 동교로27길 3-10,서울특별시 마포구 동교동 200-36,,,14128972.73,4517217.125
